Date,Time,X,X Dev,Y,Y Dev
30-Jan-25,10:51:47 AM,0.044,0.0005,0.0955,-0.0005
30-Jan-25,10:51:52 AM,0.0439,0.0004,0.0953,-0.0007
30-Jan-25,10:51:57 AM,0.0441,0.0006,0.0957,-0.0003
30-Jan-25,10:52:02 AM,0.0439,0.0004,0.0956,-0.0004
30-Jan-25,10:52:07 AM,0.0439,0.0004,0.0958,-0.0002
30-Jan-25,10:52:12 AM,0.0439,0.0004,0.0956,-0.0004
30-Jan-25,10:52:17 AM,0.0441,0.0006,0.0956,-0.0004
30-Jan-25,10:52:22 AM,0.0439,0.0004,0.0959,-0.0001
30-Jan-25,10:52:27 AM,0.0439,0.0004,0.0955,-0.0005
30-Jan-25,10:52:32 AM,0.044,0.0005,0.0955,-0.0005
30-Jan-25,10:52:37 AM,0.044,0.0005,0.0958,-0.0002
30-Jan-25,10:52:42 AM,0.0438,0.0003,0.0958,-0.0002
30-Jan-25,10:52:47 AM,0.0441,0.0006,0.0955,-0.0005
30-Jan-25,10:52:52 AM,0.0441,0.0006,0.0958,-0.0002
30-Jan-25,10:52:57 AM,0.0439,0.0004,0.0951,-0.0009
30-Jan-25,10:53:02 AM,0.0439,0.0004,0.0955,-0.0005
30-Jan-25,10:53:07 AM,0.0441,0.0006,0.0954,-0.0006
30-Jan-25,10:53:12 AM,0.044,0.0005,0.0954,-0.0006
30-Jan-25,10:53:17 AM,0.044,0.0005,0.0955,-0.0005
30-Jan-25,10:53:22 AM,0.0439,0.0004,0.0956,-0.0004
30-Jan-25,10:53:27 AM,0.0441,0.0006,0.0955,-0.0005
30-Jan-25,10:53:32 AM,0.0439,0.0004,0.0957,-0.0003
30-Jan-25,10:53:37 AM,0.0439,0.0004,0.0958,-0.0002
30-Jan-25,10:53:42 AM,0.044,0.0005,0.0957,-0.0003
30-Jan-25,10:53:47 AM,0.044,0.0005,0.0958,-0.0002
30-Jan-25,10:53:52 AM,0.0441,0.0006,0.0956,-0.0004
30-Jan-25,10:53:57 AM,0.0439,0.0004,0.0955,-0.0005
30-Jan-25,10:54:02 AM,0.0441,0.0006,0.0956,-0.0004
30-Jan-25,10:54:07 AM,0.044,0.0005,0.0956,-0.0004
30-Jan-25,10:54:12 AM,0.0441,0.0006,0.0957,-0.0003
30-Jan-25,10:54:17 AM,0.044,0.0005,0.0957,-0.0003
30-Jan-25,10:54:22 AM,0.0439,0.0004,0.0955,-0.0005
30-Jan-25,10:54:27 AM,0.0439,0.0004,0.0959,-0.0001
30-Jan-25,10:54:32 AM,0.044,0.0005,0.0955,-0.0005
30-Jan-25,10:54:37 AM,0.0439,0.0004,0.0958,-0.0002
30-Jan-25,10:54:42 AM,0.0439,0.0004,0.096,0
30-Jan-25,10:54:47 AM,0.0441,0.0006,0.0955,-0.0005
30-Jan-25,10:54:52 AM,0.044,0.0005,0.0953,-0.0007
30-Jan-25,10:54:57 AM,0.0439,0.0004,0.0955,-0.0005
30-Jan-25,10:55:02 AM,0.0439,0.0004,0.0953,-0.0007
30-Jan-25,10:55:07 AM,0.044,0.0005,0.0955,-0.0005
30-Jan-25,10:55:12 AM,0.044,0.0005,0.0955,-0.0005
30-Jan-25,10:55:17 AM,0.044,0.0005,0.0957,-0.0003
30-Jan-25,10:55:22 AM,0.0439,0.0004,0.0959,-0.0001
30-Jan-25,10:55:27 AM,0.044,0.0005,0.0957,-0.0003
30-Jan-25,10:55:32 AM,0.0439,0.0004,0.0957,-0.0003
30-Jan-25,10:55:37 AM,0.0439,0.0004,0.0957,-0.0003
30-Jan-25,10:55:42 AM,0.044,0.0005,0.0955,-0.0005
30-Jan-25,10:55:47 AM,0.044,0.0005,0.0953,-0.0007
30-Jan-25,10:55:52 AM,0.0439,0.0004,0.0955,-0.0005
30-Jan-25,10:55:57 AM,0.0439,0.0004,0.0954,-0.0006
30-Jan-25,10:56:02 AM,0.044,0.0005,0.0953,-0.0007
30-Jan-25,10:56:07 AM,0.0439,0.0004,0.0957,-0.0003
30-Jan-25,10:56:12 AM,0.044,0.0005,0.0947,-0.0013
30-Jan-25,10:56:17 AM,0.0439,0.0004,0.0954,-0.0006
30-Jan-25,10:56:22 AM,0.0439,0.0004,0.0956,-0.0004
30-Jan-25,10:56:27 AM,0.0439,0.0004,0.0958,-0.0002
30-Jan-25,10:56:32 AM,0.044,0.0005,0.0955,-0.0005
30-Jan-25,10:56:37 AM,0.0439,0.0004,0.0956,-0.0004
30-Jan-25,10:56:42 AM,0.0441,0.0006,0.0957,-0.0003
30-Jan-25,10:56:47 AM,0.0439,0.0004,0.0956,-0.0004
30-Jan-25,10:56:52 AM,0.0441,0.0006,0.0952,-0.0008
30-Jan-25,10:56:57 AM,0.044,0.0005,0.0956,-0.0004
30-Jan-25,10:57:02 AM,0.0439,0.0004,0.0954,-0.0006
30-Jan-25,10:57:07 AM,0.0439,0.0004,0.0955,-0.0005
30-Jan-25,10:57:12 AM,0.0439,0.0004,0.0952,-0.0008
30-Jan-25,10:57:17 AM,0.0439,0.0004,0.0956,-0.0004
30-Jan-25,10:57:22 AM,0.0439,0.0004,0.0957,-0.0003
30-Jan-25,10:57:27 AM,0.0439,0.0004,0.0956,-0.0004
30-Jan-25,10:57:32 AM,0.044,0.0005,0.0958,-0.0002
30-Jan-25,10:57:37 AM,0.044,0.0005,0.0955,-0.0005
30-Jan-25,10:57:42 AM,0.0439,0.0004,0.0957,-0.0003
30-Jan-25,10:57:47 AM,0.0439,0.0004,0.0956,-0.0004
30-Jan-25,10:57:52 AM,0.044,0.0005,0.0954,-0.0006
30-Jan-25,10:57:57 AM,0.044,0.0005,0.0956,-0.0004
30-Jan-25,10:58:02 AM,0.0439,0.0004,0.0956,-0.0004
30-Jan-25,10:58:07 AM,0.0441,0.0006,0.0955,-0.0005
30-Jan-25,10:58:12 AM,0.044,0.0005,0.0957,-0.0003
30-Jan-25,10:58:17 AM,0.0439,0.0004,0.0955,-0.0005
30-Jan-25,10:58:22 AM,0.044,0.0005,0.0957,-0.0003
30-Jan-25,10:58:27 AM,0.044,0.0005,0.0955,-0.0005
30-Jan-25,10:58:32 AM,0.0438,0.0003,0.0957,-0.0003
30-Jan-25,10:58:37 AM,0.0438,0.0003,0.0958,-0.0002
30-Jan-25,10:58:42 AM,0.0439,0.0004,0.0956,-0.0004
30-Jan-25,10:58:47 AM,0.0439,0.0004,0.0955,-0.0005
30-Jan-25,10:58:52 AM,0.0438,0.0003,0.0954,-0.0006
30-Jan-25,10:58:57 AM,0.0438,0.0003,0.0951,-0.0009
30-Jan-25,10:59:02 AM,0.0438,0.0003,0.0951,-0.0009
30-Jan-25,10:59:07 AM,0.0439,0.0004,0.0953,-0.0007
30-Jan-25,10:59:12 AM,0.0438,0.0003,0.0955,-0.0005
30-Jan-25,10:59:17 AM,0.044,0.0005,0.0954,-0.0006
30-Jan-25,10:59:22 AM,0.0439,0.0004,0.0947,-0.0013
30-Jan-25,10:59:27 AM,0.0438,0.0003,0.095,-0.001
30-Jan-25,10:59:32 AM,0.044,0.0005,0.0951,-0.0009
30-Jan-25,10:59:37 AM,0.0438,0.0003,0.0953,-0.0007
30-Jan-25,10:59:42 AM,0.0438,0.0003,0.0954,-0.0006
30-Jan-25,10:59:47 AM,0.0439,0.0004,0.0954,-0.0006
30-Jan-25,10:59:52 AM,0.0438,0.0003,0.0955,-0.0005
30-Jan-25,10:59:57 AM,0.0438,0.0003,0.0951,-0.0009
30-Jan-25,11:00:02 AM,0.0438,0.0003,0.0947,-0.0013
30-Jan-25,11:00:07 AM,0.0437,0.0002,0.0939,-0.0021
30-Jan-25,11:00:12 AM,0.0435,0,0.0923,-0.0037
30-Jan-25,11:00:17 AM,0.043,-0.0005,0.0909,-0.0051
30-Jan-25,11:00:22 AM,0.0428,-0.0007,0.0895,-0.0065
30-Jan-25,11:00:27 AM,0.0414,-0.0021,0.089,-0.007
30-Jan-25,11:00:32 AM,0.039,-0.0045,0.0859,-0.0101
30-Jan-25,11:00:37 AM,0.042,-0.0015,0.0847,-0.0113
30-Jan-25,11:00:42 AM,0.0417,-0.0018,0.0854,-0.0106
30-Jan-25,11:00:47 AM,0.0397,-0.0038,0.0898,-0.0062
30-Jan-25,11:00:52 AM,0.0397,-0.0038,0.0889,-0.0071
30-Jan-25,11:00:57 AM,0.0381,-0.0054,0.0869,-0.0091
30-Jan-25,11:01:02 AM,0.0377,-0.0058,0.0801,-0.0159
30-Jan-25,11:01:08 AM,0.0409,-0.0026,0.0816,-0.0144
30-Jan-25,11:01:12 AM,0.0382,-0.0053,0.081,-0.015
30-Jan-25,11:01:18 AM,0.038,-0.0055,0.0781,-0.0179
30-Jan-25,11:01:23 AM,0.0381,-0.0054,0.0771,-0.0189
30-Jan-25,11:01:28 AM,0.0941,0.0506,0.0985,0.0025
30-Jan-25,11:01:33 AM,0.0701,0.0266,0.0634,-0.0326
30-Jan-25,11:01:38 AM,0.0386,-0.0049,0.0867,-0.0093
30-Jan-25,11:01:43 AM,0.0624,0.0189,0.0625,-0.0335
30-Jan-25,11:01:48 AM,0.0388,-0.0047,0.0779,-0.0181
30-Jan-25,11:01:53 AM,0.0385,-0.005,0.0789,-0.0171
30-Jan-25,11:01:58 AM,0.046,0.0025,0.074,-0.022
30-Jan-25,11:02:03 AM,0.0385,-0.005,0.0778,-0.0182
30-Jan-25,11:02:08 AM,0.0392,-0.0043,0.0759,-0.0201
30-Jan-25,11:02:13 AM,0.0418,-0.0017,0.0775,-0.0185
30-Jan-25,11:02:18 AM,0.0385,-0.005,0.0879,-0.0081
30-Jan-25,11:02:23 AM,0.0427,-0.0008,0.0744,-0.0216
30-Jan-25,11:02:28 AM,0.042,-0.0015,0.0763,-0.0197
30-Jan-25,11:02:33 AM,0.044,0.0005,0.0768,-0.0192
30-Jan-25,11:02:38 AM,0.0378,-0.0057,0.0851,-0.0109
30-Jan-25,11:02:43 AM,0.0432,-0.0003,0.0764,-0.0196
30-Jan-25,11:02:48 AM,0.0412,-0.0023,0.0769,-0.0191
30-Jan-25,11:02:53 AM,0.0456,0.0021,0.0752,-0.0208
30-Jan-25,11:02:58 AM,0.0377,-0.0058,0.0724,-0.0236
30-Jan-25,11:03:03 AM,0.0764,0.0329,0.1201,0.0241
30-Jan-25,11:03:08 AM,0.0395,-0.004,0.0791,-0.0169
30-Jan-25,11:03:13 AM,0.0381,-0.0054,0.0909,-0.0051
30-Jan-25,11:03:18 AM,0.0382,-0.0053,0.0901,-0.0059
30-Jan-25,11:03:23 AM,0.0379,-0.0056,0.0793,-0.0167
30-Jan-25,11:03:28 AM,0.0379,-0.0056,0.0816,-0.0144
30-Jan-25,11:03:33 AM,0.0389,-0.0046,0.1358,0.0398
30-Jan-25,11:03:38 AM,0.0402,-0.0033,0.0875,-0.0085
30-Jan-25,11:03:43 AM,0.0408,-0.0027,0.0897,-0.0063
30-Jan-25,11:03:48 AM,0.0421,-0.0014,0.093,-0.003
30-Jan-25,11:03:53 AM,0.042,-0.0015,0.0933,-0.0027
30-Jan-25,11:03:58 AM,0.0421,-0.0014,0.0933,-0.0027
30-Jan-25,11:04:03 AM,0.0423,-0.0012,0.0934,-0.0026
30-Jan-25,11:04:08 AM,0.042,-0.0015,0.0926,-0.0034
30-Jan-25,11:04:13 AM,0.0422,-0.0013,0.0937,-0.0023
30-Jan-25,11:04:18 AM,0.042,-0.0015,0.0933,-0.0027
30-Jan-25,11:04:23 AM,0.0423,-0.0012,0.0934,-0.0026
30-Jan-25,11:04:28 AM,0.0422,-0.0013,0.0933,-0.0027
30-Jan-25,11:04:33 AM,0.0422,-0.0013,0.0931,-0.0029
30-Jan-25,11:04:38 AM,0.0421,-0.0014,0.0921,-0.0039
30-Jan-25,11:04:43 AM,0.0422,-0.0013,0.0929,-0.0031
30-Jan-25,11:04:48 AM,0.0421,-0.0014,0.0922,-0.0038
30-Jan-25,11:04:53 AM,0.0421,-0.0014,0.092,-0.004
30-Jan-25,11:04:58 AM,0.042,-0.0015,0.093,-0.003
30-Jan-25,11:05:03 AM,0.0422,-0.0013,0.0932,-0.0028
30-Jan-25,11:05:08 AM,0.0421,-0.0014,0.0932,-0.0028
30-Jan-25,11:05:13 AM,0.0421,-0.0014,0.093,-0.003
30-Jan-25,11:05:18 AM,0.042,-0.0015,0.093,-0.003
30-Jan-25,11:05:23 AM,0.0419,-0.0016,0.0931,-0.0029
30-Jan-25,11:05:28 AM,0.0422,-0.0013,0.093,-0.003
30-Jan-25,11:05:33 AM,0.042,-0.0015,0.093,-0.003
30-Jan-25,11:05:38 AM,0.0421,-0.0014,0.093,-0.003
30-Jan-25,11:05:43 AM,0.042,-0.0015,0.0928,-0.0032
30-Jan-25,11:05:48 AM,0.0423,-0.0012,0.0929,-0.0031
30-Jan-25,11:05:53 AM,0.0423,-0.0012,0.093,-0.003
30-Jan-25,11:05:58 AM,0.042,-0.0015,0.093,-0.003
30-Jan-25,11:06:03 AM,0.0421,-0.0014,0.0928,-0.0032
30-Jan-25,11:06:08 AM,0.0421,-0.0014,0.0925,-0.0035
30-Jan-25,11:06:13 AM,0.0421,-0.0014,0.0928,-0.0032
30-Jan-25,11:06:18 AM,0.0422,-0.0013,0.0928,-0.0032
30-Jan-25,11:06:23 AM,0.0421,-0.0014,0.0927,-0.0033
30-Jan-25,11:06:28 AM,0.0418,-0.0017,0.0924,-0.0036
30-Jan-25,11:06:33 AM,0.0418,-0.0017,0.0933,-0.0027
30-Jan-25,11:06:38 AM,0.0419,-0.0016,0.0927,-0.0033
30-Jan-25,11:06:43 AM,0.042,-0.0015,0.093,-0.003
30-Jan-25,11:06:48 AM,0.0419,-0.0016,0.0912,-0.0048
30-Jan-25,11:06:53 AM,0.042,-0.0015,0.0917,-0.0043
30-Jan-25,11:06:58 AM,0.042,-0.0015,0.093,-0.003
30-Jan-25,11:07:03 AM,0.0523,0.0088,0.0882,-0.0078
30-Jan-25,11:07:08 AM,0.0531,0.0096,0.0874,-0.0086
30-Jan-25,11:07:13 AM,0.042,-0.0015,0.0925,-0.0035
30-Jan-25,11:07:18 AM,0.0421,-0.0014,0.0926,-0.0034
30-Jan-25,11:07:23 AM,0.0408,-0.0027,0.0932,-0.0028
30-Jan-25,11:07:28 AM,0.0419,-0.0016,0.0902,-0.0058
30-Jan-25,11:07:33 AM,0.0412,-0.0023,0.0783,-0.0177
30-Jan-25,11:07:38 AM,0.0432,-0.0003,0.0721,-0.0239
30-Jan-25,11:07:43 AM,0.0435,0,0.0722,-0.0238
30-Jan-25,11:07:48 AM,0.0494,0.0059,0.0691,-0.0269
30-Jan-25,11:07:53 AM,0.0561,0.0126,0.0792,-0.0168
30-Jan-25,11:07:58 AM,0.0513,0.0078,0.0804,-0.0156
30-Jan-25,11:08:03 AM,0.058,0.0145,0.0741,-0.0219
30-Jan-25,11:08:08 AM,0.0452,0.0017,0.0852,-0.0108
30-Jan-25,11:08:13 AM,0.0485,0.005,0.0736,-0.0224
30-Jan-25,11:08:18 AM,0.0442,0.0007,0.0855,-0.0105
30-Jan-25,11:08:23 AM,0.0536,0.0101,0.0832,-0.0128
30-Jan-25,11:08:28 AM,0.0537,0.0102,0.0902,-0.0058
30-Jan-25,11:08:33 AM,0.0526,0.0091,0.0777,-0.0183
30-Jan-25,11:08:38 AM,0.0668,0.0233,0.0811,-0.0149
30-Jan-25,11:08:43 AM,0.0553,0.0118,0.0887,-0.0073
30-Jan-25,11:08:48 AM,0.0638,0.0203,0.0807,-0.0153
30-Jan-25,11:08:53 AM,0.0616,0.0181,0.0851,-0.0109
30-Jan-25,11:08:58 AM,0.0578,0.0143,0.0841,-0.0119
30-Jan-25,11:09:03 AM,0.0619,0.0184,0.083,-0.013
30-Jan-25,11:09:08 AM,0.0579,0.0144,0.0836,-0.0124
30-Jan-25,11:09:13 AM,0.0634,0.0199,0.0832,-0.0128
30-Jan-25,11:09:18 AM,0.0623,0.0188,0.0831,-0.0129
30-Jan-25,11:09:23 AM,0.0563,0.0128,0.085,-0.011
30-Jan-25,11:09:28 AM,0.0656,0.0221,0.083,-0.013
30-Jan-25,11:09:33 AM,0.0635,0.02,0.0829,-0.0131
30-Jan-25,11:09:38 AM,0.0595,0.016,0.0797,-0.0163
30-Jan-25,11:09:43 AM,0.044,0.0005,0.0946,-0.0014
30-Jan-25,11:09:48 AM,0.044,0.0005,0.095,-0.001
30-Jan-25,11:09:53 AM,0.044,0.0005,0.0946,-0.0014
30-Jan-25,11:09:58 AM,0.044,0.0005,0.0948,-0.0012
30-Jan-25,11:10:03 AM,0.044,0.0005,0.0948,-0.0012
30-Jan-25,11:10:08 AM,0.044,0.0005,0.095,-0.001
30-Jan-25,11:10:13 AM,0.044,0.0005,0.0949,-0.0011
30-Jan-25,11:10:18 AM,0.044,0.0005,0.0946,-0.0014
30-Jan-25,11:10:23 AM,0.044,0.0005,0.0951,-0.0009
30-Jan-25,11:10:28 AM,0.044,0.0005,0.0951,-0.0009
30-Jan-25,11:10:33 AM,0.0441,0.0006,0.095,-0.001
30-Jan-25,11:10:38 AM,0.0441,0.0006,0.0951,-0.0009
30-Jan-25,11:10:43 AM,0.044,0.0005,0.0949,-0.0011
30-Jan-25,11:10:48 AM,0.044,0.0005,0.0948,-0.0012
30-Jan-25,11:10:53 AM,0.0441,0.0006,0.0954,-0.0006
30-Jan-25,11:10:58 AM,0.044,0.0005,0.0953,-0.0007
30-Jan-25,11:11:03 AM,0.0441,0.0006,0.0952,-0.0008
30-Jan-25,11:11:08 AM,0.0441,0.0006,0.0952,-0.0008
30-Jan-25,11:11:13 AM,0.0442,0.0007,0.0952,-0.0008
30-Jan-25,11:11:18 AM,0.0439,0.0004,0.0953,-0.0007
30-Jan-25,11:11:23 AM,0.0438,0.0003,0.0954,-0.0006
30-Jan-25,11:11:28 AM,0.044,0.0005,0.0951,-0.0009
30-Jan-25,11:11:33 AM,0.0441,0.0006,0.0955,-0.0005
30-Jan-25,11:11:38 AM,0.044,0.0005,0.0947,-0.0013
30-Jan-25,11:11:43 AM,0.044,0.0005,0.0955,-0.0005
30-Jan-25,11:11:48 AM,0.0441,0.0006,0.0957,-0.0003
30-Jan-25,11:11:53 AM,0.0441,0.0006,0.0959,-0.0001
30-Jan-25,11:11:58 AM,0.0442,0.0007,0.0958,-0.0002
30-Jan-25,11:12:03 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,11:12:08 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,11:12:13 AM,0.0441,0.0006,0.0963,0.0003
30-Jan-25,11:12:18 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,11:12:23 AM,0.0441,0.0006,0.0963,0.0003
30-Jan-25,11:12:28 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,11:12:34 AM,0.044,0.0005,0.0964,0.0004
30-Jan-25,11:12:39 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:12:44 AM,0.0441,0.0006,0.0963,0.0003
30-Jan-25,11:12:49 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,11:12:54 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,11:12:59 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:13:04 AM,0.044,0.0005,0.0958,-0.0002
30-Jan-25,11:13:09 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,11:13:14 AM,0.0441,0.0006,0.096,0
30-Jan-25,11:13:19 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:13:24 AM,0.0442,0.0007,0.0961,0.0001
30-Jan-25,11:13:29 AM,0.044,0.0005,0.096,0
30-Jan-25,11:13:34 AM,0.0441,0.0006,0.0959,-0.0001
30-Jan-25,11:13:39 AM,0.0443,0.0008,0.096,0
30-Jan-25,11:13:44 AM,0.0441,0.0006,0.096,0
30-Jan-25,11:13:49 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,11:13:54 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,11:13:59 AM,0.0441,0.0006,0.096,0
30-Jan-25,11:14:04 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:14:09 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:14:14 AM,0.0441,0.0006,0.096,0
30-Jan-25,11:14:19 AM,0.0441,0.0006,0.096,0
30-Jan-25,11:14:24 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:14:29 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:14:34 AM,0.0441,0.0006,0.096,0
30-Jan-25,11:14:39 AM,0.0442,0.0007,0.0959,-0.0001
30-Jan-25,11:14:44 AM,0.0441,0.0006,0.096,0
30-Jan-25,11:14:49 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,11:14:54 AM,0.044,0.0005,0.096,0
30-Jan-25,11:14:59 AM,0.0441,0.0006,0.096,0
30-Jan-25,11:15:04 AM,0.0441,0.0006,0.096,0
30-Jan-25,11:15:09 AM,0.0442,0.0007,0.096,0
30-Jan-25,11:15:14 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:15:19 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:15:24 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,11:15:29 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:15:34 AM,0.0442,0.0007,0.096,0
30-Jan-25,11:15:39 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:15:44 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,11:15:49 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,11:15:54 AM,0.0441,0.0006,0.0962,0.0002
30-Jan-25,11:15:59 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,11:16:04 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:16:09 AM,0.0441,0.0006,0.0959,-0.0001
30-Jan-25,11:16:14 AM,0.0442,0.0007,0.0961,0.0001
30-Jan-25,11:16:19 AM,0.0441,0.0006,0.096,0
30-Jan-25,11:16:24 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:16:29 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,11:16:34 AM,0.0441,0.0006,0.0962,0.0002
30-Jan-25,11:16:39 AM,0.044,0.0005,0.096,0
30-Jan-25,11:16:44 AM,0.0441,0.0006,0.0959,-0.0001
30-Jan-25,11:16:49 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,11:16:54 AM,0.0441,0.0006,0.0957,-0.0003
30-Jan-25,11:16:59 AM,0.0442,0.0007,0.0959,-0.0001
30-Jan-25,11:17:04 AM,0.0441,0.0006,0.096,0
30-Jan-25,11:17:09 AM,0.0441,0.0006,0.096,0
30-Jan-25,11:17:14 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:17:19 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,11:17:24 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,11:17:29 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:17:34 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:17:39 AM,0.0441,0.0006,0.0959,-0.0001
30-Jan-25,11:17:44 AM,0.0441,0.0006,0.096,0
30-Jan-25,11:17:49 AM,0.0441,0.0006,0.096,0
30-Jan-25,11:17:54 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:17:59 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,11:18:04 AM,0.0441,0.0006,0.0957,-0.0003
30-Jan-25,11:18:09 AM,0.0443,0.0008,0.0953,-0.0007
30-Jan-25,11:18:14 AM,0.0443,0.0008,0.0942,-0.0018
30-Jan-25,11:18:19 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,11:18:24 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,11:18:29 AM,0.0441,0.0006,0.0962,0.0002
30-Jan-25,11:18:34 AM,0.0441,0.0006,0.0962,0.0002
30-Jan-25,11:18:39 AM,0.0442,0.0007,0.096,0
30-Jan-25,11:18:44 AM,0.0441,0.0006,0.096,0
30-Jan-25,11:18:49 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:18:54 AM,0.0441,0.0006,0.0959,-0.0001
30-Jan-25,11:18:59 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:19:04 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:19:09 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:19:14 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,11:19:19 AM,0.0441,0.0006,0.096,0
30-Jan-25,11:19:24 AM,0.0441,0.0006,0.096,0
30-Jan-25,11:19:29 AM,0.0442,0.0007,0.0959,-0.0001
30-Jan-25,11:19:34 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,11:19:39 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,11:19:44 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,11:19:49 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:19:54 AM,0.0441,0.0006,0.096,0
30-Jan-25,11:19:59 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,11:20:04 AM,0.0442,0.0007,0.0959,-0.0001
30-Jan-25,11:20:09 AM,0.0441,0.0006,0.0963,0.0003
30-Jan-25,11:20:14 AM,0.044,0.0005,0.096,0
30-Jan-25,11:20:19 AM,0.0441,0.0006,0.0962,0.0002
30-Jan-25,11:20:24 AM,0.0442,0.0007,0.096,0
30-Jan-25,11:20:29 AM,0.0442,0.0007,0.0962,0.0002
30-Jan-25,11:20:34 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,11:20:39 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:20:44 AM,0.0441,0.0006,0.0962,0.0002
30-Jan-25,11:20:49 AM,0.044,0.0005,0.096,0
30-Jan-25,11:20:54 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:20:59 AM,0.044,0.0005,0.096,0
30-Jan-25,11:21:04 AM,0.0442,0.0007,0.0961,0.0001
30-Jan-25,11:21:09 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:21:14 AM,0.0441,0.0006,0.096,0
30-Jan-25,11:21:19 AM,0.0441,0.0006,0.096,0
30-Jan-25,11:21:24 AM,0.0441,0.0006,0.096,0
30-Jan-25,11:21:29 AM,0.0441,0.0006,0.096,0
30-Jan-25,11:21:34 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:21:39 AM,0.0441,0.0006,0.096,0
30-Jan-25,11:21:44 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:21:49 AM,0.0441,0.0006,0.096,0
30-Jan-25,11:21:54 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:21:59 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,11:22:04 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:22:09 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:22:14 AM,0.0441,0.0006,0.096,0
30-Jan-25,11:22:19 AM,0.0441,0.0006,0.096,0
30-Jan-25,11:22:24 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,11:22:29 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:22:34 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:22:39 AM,0.0441,0.0006,0.0959,-0.0001
30-Jan-25,11:22:44 AM,0.0441,0.0006,0.096,0
30-Jan-25,11:22:49 AM,0.0441,0.0006,0.096,0
30-Jan-25,11:22:54 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:22:59 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,11:23:04 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,11:23:09 AM,0.0441,0.0006,0.0962,0.0002
